regime,sigma_s,xi,snr_db,aber_system,aber_system_quad,ref_spread_percent,floor_fast,floor_quad,resolved,f_H_mass,E_H_numeric,E_H_analytic,A0
moderate,0.2,0.992,26,1.26616716e-01,1.26609557e-01,0.005653,3.004928e-91,4.485451e-96,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,28,8.34205063e-02,8.34159455e-02,0.005467,1.300438e-18,3.978892e-21,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,30,4.90776613e-02,4.90750863e-02,0.005247,2.658196e-192,5.403989e-20,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,32,2.53151505e-02,2.53138849e-02,0.004999,2.211275e-232,2.194004e-19,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,34,1.12670967e-02,1.12665638e-02,0.004730,1.014714e-18,9.678019e-19,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,36,4.27284016e-03,4.27264997e-03,0.004451,0.000000e+00,0.000000e+00,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,38,1.36895411e-03,1.36889705e-03,0.004168,6.588050e-19,1.810367e-21,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,40,3.68908587e-04,3.68894264e-04,0.003882,0.000000e+00,5.379916e-19,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,42,8.35710026e-05,8.35679968e-05,0.003597,0.000000e+00,1.210273e-21,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,44,1.59575473e-05,1.59570177e-05,0.003319,5.335898e-21,0.000000e+00,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,46,2.58195386e-06,2.58187502e-06,0.003053,0.000000e+00,2.184973e-18,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,0.992,48,3.56571226e-07,3.56561233e-07,0.002803,2.363375e-18,1.341632e-18,1,1.000011,0.252032,0.252030,3.175879e-02
moderate,0.2,1.548,16,4.08501180e-01,4.08466585e-01,0.008469,1.685254e-19,3.420239e-19,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,18,3.85601524e-01,3.85568753e-01,0.008499,5.128841e-19,4.684092e-19,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,20,3.57515662e-01,3.57485291e-01,0.008495,3.663019e-25,8.620727e-19,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,22,3.23583636e-01,3.23556206e-01,0.008477,2.337546e-29,3.043668e-19,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,24,2.83508731e-01,2.83484833e-01,0.008429,2.621923e-34,8.100915e-19,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,26,2.37753642e-01,2.37733812e-01,0.008340,5.714570e-19,2.356400e-19,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,28,1.88025967e-01,1.88010552e-01,0.008198,8.398617e-19,1.427349e-18,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,30,1.37613840e-01,1.37602801e-01,0.008021,1.897328e-73,6.742099e-67,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,32,9.11176535e-02,9.11105372e-02,0.007810,1.506770e-19,2.742676e-21,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,34,5.31958166e-02,5.31917957e-02,0.007559,8.502791e-19,4.412183e-128,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,36,2.66526596e-02,2.66507193e-02,0.007280,1.839782e-18,7.741769e-19,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,38,1.11632915e-02,1.11625131e-02,0.006973,2.004643e-18,3.629260e-18,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,40,3.81857981e-03,3.81832665e-03,0.006630,2.377252e-18,4.238775e-18,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,42,1.04691323e-03,1.04684773e-03,0.006257,2.404356e-18,0.000000e+00,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,44,2.26991779e-04,2.26978456e-04,0.005869,3.312185e-20,0.000000e+00,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,46,3.86190880e-05,3.86169715e-05,0.005480,0.000000e+00,1.729705e-18,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.548,48,5.14186697e-06,5.14160497e-06,0.005095,0.000000e+00,1.540792e-20,1,1.000002,0.147221,0.147221,1.304110e-02
moderate,0.2,1.967,16,4.35775055e-01,4.35735787e-01,0.009011,1.266963e-18,1.663069e-18,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,18,4.19433819e-01,4.19395725e-01,0.009082,3.623310e-19,8.486627e-19,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,20,3.99101213e-01,3.99064817e-01,0.009119,1.898743e-18,9.588109e-19,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,22,3.74002550e-01,3.73968340e-01,0.009147,1.513364e-22,7.115948e-24,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,24,3.43382520e-01,3.43351110e-01,0.009147,2.028391e-26,1.174443e-27,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,26,3.06684397e-01,3.06656474e-01,0.009105,5.504572e-30,1.516001e-20,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,28,2.63865298e-01,2.63841515e-01,0.009013,6.376305e-19,7.962811e-39,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,30,2.15855378e-01,2.15836163e-01,0.008902,2.411923e-18,2.809820e-50,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,32,1.65042797e-01,1.65028318e-01,0.008773,4.432071e-20,3.291320e-20,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,34,1.15437367e-01,1.15427420e-01,0.008616,2.149511e-18,6.735839e-70,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,36,7.19969506e-02,7.19908727e-02,0.008442,3.587720e-19,3.050573e-21,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,38,3.89195415e-02,3.89163345e-02,0.008240,7.502898e-19,1.359016e-123,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,40,1.77103931e-02,1.77089781e-02,0.007990,4.897818e-19,3.178604e-19,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,42,6.59978347e-03,6.59927595e-03,0.007690,1.850203e-19,4.101830e-18,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,44,1.96695060e-03,1.96680593e-03,0.007355,2.830023e-18,6.745229e-299,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,46,4.60369632e-04,4.60337415e-04,0.006998,2.531365e-20,2.242465e-21,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,1.967,48,8.36037898e-05,8.35982502e-05,0.006626,0.000000e+00,2.947010e-20,1,1.000000,0.102689,0.102689,8.076880e-03
moderate,0.2,2.511,16,4.56977141e-01,4.56935386e-01,0.009137,8.983975e-19,5.446693e-18,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,18,4.45999225e-01,4.45957934e-01,0.009258,2.689762e-18,2.158280e-18,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,20,4.32212246e-01,4.32171822e-01,0.009353,1.556553e-18,1.367016e-18,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,22,4.14980206e-01,4.14941043e-01,0.009437,4.237490e-19,4.814382e-19,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,24,3.93572766e-01,3.93535422e-01,0.009489,9.266405e-19,1.047610e-20,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,26,3.67206080e-01,3.67171238e-01,0.009488,2.693276e-19,3.413273e-23,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,28,3.35145678e-01,3.35114069e-01,0.009431,3.584012e-25,5.266113e-23,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,30,2.96914274e-01,2.96886470e-01,0.009364,3.380386e-31,1.662817e-20,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,32,2.52644655e-01,2.52621165e-01,0.009298,9.880470e-20,4.627140e-19,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,34,2.03568519e-01,2.03549744e-01,0.009223,4.711912e-20,3.955687e-19,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,36,1.52478456e-01,1.52464496e-01,0.009155,6.570461e-21,2.598367e-18,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,38,1.03751861e-01,1.03742437e-01,0.009083,9.090143e-78,7.024696e-68,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,40,6.24153006e-02,6.24096981e-02,0.008976,3.599773e-88,5.399355e-88,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,42,3.22231648e-02,3.22203223e-02,0.008821,4.363898e-131,4.010714e-121,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,44,1.38531234e-02,1.38519286e-02,0.008625,1.911516e-18,4.027685e-18,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,46,4.82309990e-03,4.82269485e-03,0.008398,2.780607e-18,5.039073e-18,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,2.511,48,1.32851388e-03,1.32840571e-03,0.008143,2.959453e-321,4.405138e-18,1,0.999999,0.068445,0.068445,4.956299e-03
moderate,0.2,3.104,16,4.70213185e-01,4.70170905e-01,0.008992,1.935054e-17,8.697071e-18,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,18,4.62711370e-01,4.62668967e-01,0.009164,5.348266e-18,3.272708e-18,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,20,4.53223107e-01,4.53180834e-01,0.009327,5.229827e-18,4.224225e-18,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,22,4.41274227e-01,4.41232419e-01,0.009474,3.267757e-18,1.179188e-18,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,24,4.26293054e-01,4.26252234e-01,0.009576,2.751208e-18,2.476270e-18,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,26,4.07606270e-01,4.07567093e-01,0.009611,1.407129e-19,4.438736e-19,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,28,3.84455514e-01,3.84418715e-01,0.009572,5.969147e-19,8.683254e-22,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,30,3.56056990e-01,3.56023107e-01,0.009516,1.562781e-20,3.879031e-19,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,32,3.21737198e-01,3.21706740e-01,0.009467,3.122093e-27,2.685723e-21,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,34,2.81190480e-01,2.81163993e-01,0.009419,3.660508e-19,2.177669e-33,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,36,2.34889883e-01,2.34867819e-01,0.009394,2.203935e-19,6.667503e-19,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,38,1.84600318e-01,1.84582997e-01,0.009383,7.525382e-21,7.448064e-20,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,40,1.33745719e-01,1.33733204e-01,0.009358,2.104023e-18,2.879192e-21,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,42,8.71349472e-02,8.71268488e-02,0.009294,4.351961e-85,6.769268e-19,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,44,4.96049332e-02,4.96003738e-02,0.009191,9.181856e-125,3.926266e-96,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,46,2.39326903e-02,2.39305221e-02,0.009059,1.901763e-20,2.292561e-140,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.104,48,9.49649156e-03,9.49564663e-03,0.008897,1.487502e-18,3.214333e-175,1,0.999999,0.047015,0.047015,3.243448e-03
moderate,0.2,3.912,16,4.80156721e-01,4.80115520e-01,0.008581,3.195304e-17,2.567818e-17,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,18,4.75355633e-01,4.75313714e-01,0.008819,1.181338e-17,2.457824e-17,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,20,4.69240086e-01,4.69197504e-01,0.009075,1.645372e-17,4.477859e-18,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,22,4.61476767e-01,4.61433828e-01,0.009305,1.073202e-17,3.107271e-18,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,24,4.51663841e-01,4.51621074e-01,0.009469,2.633726e-18,1.733535e-18,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,26,4.39313784e-01,4.39271840e-01,0.009547,4.175678e-18,1.670732e-18,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,28,4.23839973e-01,4.23799643e-01,0.009515,3.583321e-18,1.123034e-18,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,30,4.04554901e-01,4.04516711e-01,0.009440,2.921333e-19,6.189616e-19,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,32,3.80691136e-01,3.80655520e-01,0.009356,5.798412e-20,1.048813e-18,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,34,3.51469020e-01,3.51436462e-01,0.009263,1.761267e-21,4.392854e-22,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,36,3.16247373e-01,3.16218340e-01,0.009181,1.070599e-25,3.208385e-29,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,38,2.74802015e-01,2.74776991e-01,0.009106,1.418472e-20,8.445478e-19,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,40,2.27758502e-01,2.27737976e-01,0.009012,9.484395e-19,1.608121e-18,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,42,1.77107658e-01,1.77091979e-01,0.008853,2.858575e-18,1.330501e-18,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,44,1.26518113e-01,1.26507226e-01,0.008606,2.279578e-18,2.274217e-62,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,46,8.09250508e-02,8.09183549e-02,0.008274,8.801642e-80,1.932260e-18,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,3.912,48,4.50121323e-02,4.50085976e-02,0.007853,1.051912e-97,2.889085e-100,1,0.999999,0.030668,0.030668,2.041985e-03
moderate,0.2,4.888,16,4.86472838e-01,4.86433951e-01,0.007994,4.428409e-17,6.899897e-17,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,18,4.83375128e-01,4.83334948e-01,0.008312,3.079429e-17,4.333747e-17,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,20,4.79456106e-01,4.79414454e-01,0.008687,2.570863e-17,4.124129e-17,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,22,4.74462444e-01,4.74419561e-01,0.009038,1.741327e-17,1.448741e-17,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,24,4.68104083e-01,4.68060484e-01,0.009314,1.027880e-17,1.516175e-17,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,26,4.60037764e-01,4.59994074e-01,0.009497,4.820219e-18,6.381261e-18,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,28,4.49848666e-01,4.49805744e-01,0.009542,1.950714e-18,3.497481e-18,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,30,4.37034063e-01,4.36992478e-01,0.009515,4.012989e-18,2.580469e-18,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,32,4.20990896e-01,4.20951025e-01,0.009471,2.390117e-18,3.944298e-19,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,34,4.01016108e-01,4.00978337e-01,0.009419,1.811716e-18,1.185023e-18,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,36,3.76333836e-01,3.76298516e-01,0.009385,1.618311e-20,5.494827e-19,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,38,3.46173443e-01,3.46140936e-01,0.009390,1.592108e-23,7.834438e-20,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,40,3.09937739e-01,3.09908495e-01,0.009435,2.154789e-25,5.442412e-29,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,42,2.67506198e-01,2.67480866e-01,0.009469,7.967611e-19,6.156802e-35,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,44,2.19690480e-01,2.19669696e-01,0.009460,1.623905e-18,2.036624e-18,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,46,1.68744597e-01,1.68728701e-01,0.009420,6.887170e-48,2.203640e-18,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.2,4.888,48,1.18600346e-01,1.18589259e-01,0.009349,3.607152e-65,2.413263e-63,1,0.999999,0.020086,0.020086,1.307940e-03
moderate,0.3,0.500,16,3.91466224e-01,2.79285302e-01,28.656603,2.077856e-52,1.065528e-54,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,18,3.65573001e-01,2.60370355e-01,28.777466,3.015830e-57,2.033118e-57,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,20,3.34823542e-01,2.37939274e-01,28.935919,5.697519e-67,3.115766e-81,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,22,2.99252892e-01,2.12043212e-01,29.142469,4.280688e-89,6.544918e-88,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,24,2.59510275e-01,1.83190717e-01,29.409070,4.836500e-117,8.620961e-113,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,26,2.17018172e-01,1.52458717e-01,29.748410,1.795045e-153,2.218148e-151,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,28,1.73942259e-01,1.21458760e-01,30.172943,2.351425e-189,6.181313e-206,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,30,1.32882298e-01,9.20956129e-02,30.693844,1.338918e-321,2.696007e-263,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,32,9.63247020e-02,6.61556765e-02,31.320134,0.000000e+00,4.770945e-319,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,34,6.60563923e-02,4.48799154e-02,32.058180,0.000000e+00,0.000000e+00,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,36,4.27984106e-02,2.87127734e-02,32.911589,0.000000e+00,0.000000e+00,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,38,2.62080139e-02,1.73283657e-02,33.881424,0.000000e+00,0.000000e+00,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,40,1.51965513e-02,9.88283407e-03,34.966599,0.000000e+00,0.000000e+00,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,42,8.36949297e-03,5.34272044e-03,36.164348,0.000000e+00,0.000000e+00,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,44,4.39559307e-03,2.74853611e-03,37.470642,0.000000e+00,0.000000e+00,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,46,2.21135588e-03,1.35156960e-03,38.880503,0.000000e+00,0.000000e+00,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.500,48,1.07075381e-03,6.38294908e-04,40.388267,0.000000e+00,0.000000e+00,1,1.000000,0.177822,0.177826,5.557049e-02
moderate,0.3,0.789,16,4.14887006e-01,4.14563444e-01,0.077988,1.567420e-24,4.434459e-25,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,18,3.93630191e-01,3.93322110e-01,0.078266,1.243077e-29,5.394714e-31,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,20,3.67587902e-01,3.67298879e-01,0.078627,1.755471e-37,9.081916e-37,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,22,3.36154082e-01,3.35888156e-01,0.079108,1.085277e-47,2.646978e-22,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,24,2.99039115e-01,2.98800607e-01,0.079758,1.500905e-61,1.393986e-56,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,26,2.56586896e-01,2.56380033e-01,0.080621,2.317849e-20,1.956024e-64,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,28,2.10136297e-01,2.09964481e-01,0.081764,4.704885e-77,9.210368e-20,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,30,1.62246496e-01,1.62111357e-01,0.083293,8.999848e-126,6.890946e-99,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,32,1.16504516e-01,1.16405117e-01,0.085318,4.484201e-20,1.055403e-19,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,34,7.67233947e-02,7.66559070e-02,0.087962,1.804305e-19,1.816467e-189,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,36,4.57294925e-02,4.56877122e-02,0.091364,1.561606e-19,2.354405e-19,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,38,2.43921716e-02,2.43688367e-02,0.095666,2.551885e-19,1.183096e-20,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,40,1.15453833e-02,1.15337203e-02,0.101019,0.000000e+00,2.192144e-19,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,42,4.82401801e-03,4.81882824e-03,0.107582,1.967498e-19,1.942218e-19,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,44,1.77597221e-03,1.77392026e-03,0.115540,1.051675e-22,5.784215e-22,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,46,5.76768159e-04,5.76046629e-04,0.125099,3.844560e-20,0.000000e+00,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.789,48,1.65857782e-04,1.65631402e-04,0.136491,2.302254e-19,0.000000e+00,1,1.000009,0.136968,0.136967,2.231165e-02
moderate,0.3,0.992,16,4.30025946e-01,4.30000645e-01,0.005884,4.778632e-20,1.064666e-19,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,18,4.12325996e-01,4.12301541e-01,0.005931,1.969876e-20,9.195616e-20,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,20,3.90406477e-01,3.90383204e-01,0.005961,2.047627e-20,3.581998e-20,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,22,3.63525159e-01,3.63503406e-01,0.005984,5.909822e-20,2.425221e-32,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,24,3.31041589e-01,3.31021754e-01,0.005992,1.518310e-38,1.375624e-21,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,26,2.92645411e-01,2.92627949e-01,0.005967,2.677417e-19,1.859111e-19,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,28,2.48707440e-01,2.48692771e-01,0.005898,1.611879e-58,6.198677e-19,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,30,2.00699033e-01,2.00687391e-01,0.005801,2.887445e-67,3.662354e-19,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,32,1.51476383e-01,1.51467783e-01,0.005678,2.702922e-84,2.544062e-88,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,34,1.05075418e-01,1.05069615e-01,0.005523,4.519713e-20,6.594232e-19,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,36,6.57376761e-02,6.57341626e-02,0.005345,9.577716e-20,5.232082e-23,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,38,3.63978585e-02,3.63959868e-02,0.005142,2.846856e-21,6.040528e-19,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,40,1.75283948e-02,1.75275339e-02,0.004912,8.435327e-19,9.212513e-260,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,42,7.23644748e-03,7.23611085e-03,0.004652,3.620237e-22,0.000000e+00,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,44,2.53387169e-03,2.53376087e-03,0.004374,0.000000e+00,2.434911e-18,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,46,7.47618038e-04,7.47587481e-04,0.004087,3.457902e-19,0.000000e+00,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,0.992,48,1.85403932e-04,1.85396889e-04,0.003799,0.000000e+00,0.000000e+00,1,1.000011,0.112007,0.112005,1.411404e-02
moderate,0.3,1.548,16,4.58801400e-01,4.58764199e-01,0.008108,2.964951e-18,3.741524e-18,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,18,4.48311414e-01,4.48274486e-01,0.008237,1.703019e-18,2.068503e-18,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,20,4.35133086e-01,4.35096769e-01,0.008346,1.870536e-18,5.063314e-20,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,22,4.18649862e-01,4.18614516e-01,0.008443,1.145075e-18,7.791276e-20,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,24,3.98150979e-01,3.98117118e-01,0.008505,5.199849e-19,1.632922e-18,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,26,3.72865464e-01,3.72833722e-01,0.008513,5.599386e-19,8.582145e-25,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,28,3.42051977e-01,3.42023044e-01,0.008459,1.664079e-20,1.289838e-19,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,30,3.05184124e-01,3.05158539e-01,0.008383,1.003827e-32,4.505439e-35,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,32,2.62270498e-01,2.62248736e-01,0.008298,5.082327e-43,1.074306e-19,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,34,2.14309240e-01,2.14291682e-01,0.008193,2.154931e-18,4.362091e-20,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,36,1.63746630e-01,1.63733398e-01,0.008080,1.215452e-18,1.341491e-18,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,38,1.14588088e-01,1.14578977e-01,0.007951,2.240914e-85,1.768718e-79,1,1.000002,0.065431,0.065431,5.795979e-03
moderate,0.3,1.548,40,7.16789691e-02,7.16733925e-02,0.007780,5.323360e-19,2.849704e-96,1,1.000002,0.065431,0.065431,5.795979e-03
