sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.01721432348,800028,0.20418504154693803,25,0.15581979287014935
0.1,0.01822256313,800029,0.20317082136037273,25,0.1559655524675829
0.1,0.02044234923,800030,0.20417556779373919,25,0.15630527962045251
0.1,0.02972990121,800031,0.20607366033871724,25,0.15814932282128333
0.1,0.02251236156,800032,0.20602161810624367,25,0.15666494779126683
0.1,0.03866941375,800033,0.20969899963256339,25,0.16052185335305941
0.1,0.05223901756,800034,0.21369045371332587,25,0.16515300311357695
0.1,0.01166163844,800035,0.20317712004564076,25,0.15517627507951848
0.1,0.01817512215,800036,0.20508499987055129,25,0.15595811590113665
0.1,0.03791306068,800037,0.20876737945214707,25,0.16029833403871194
0.1,0.0569420759,800038,0.21644435959301894,25,0.16702690458283925
0.1,0.03898905098,800039,0.20902382407897949,25,0.16061650951427398
0.1,0.01857526638,800040,0.20372468468145341,25,0.15601600839373886
0.1,0.03106607447,800041,0.20684308831838596,25,0.15846604178679438
0.1,0.04513295773,800042,0.21034584396085218,25,0.16258104215815633
0.1,0.05374549761,800043,0.21467497881153499,25,0.16573968752456564
0.1,0.02353647923,800044,0.20468644554571339,25,0.1568476404030397
0.1,0.04764605362,800045,0.21256518682087167,25,0.16345354175669702
0.1,0.02807616885,800046,0.2069072114972923,25,0.1577742110441277
0.1,0.03931953966,800047,0.21001754984409607,25,0.16071753826512322
0.1,0.02716885996,800048,0.20542773058461097,25,0.15757608569215112
0.1,0.00698118721,800049,0.20440955209806813,25,0.15482978698864189
0.1,0.04088089995,800050,0.20898483944443108,25,0.16119521070911319
0.1,0.02407776435,800051,0.20556108499308184,25,0.15694988563338222
0.1,0.05023960699,800052,0.21299667576724057,25,0.16439797794266311
0.1,0.03368755698,800053,0.2075364855408823,25,0.15912714641267064
0.1,0.01511315076,800054,0.20407121029413286,25,0.15554786100472087
0.1,0.03312692105,800055,0.20708047387226589,25,0.15898170550226592
0.1,0.04923284634,800056,0.21344603204106219,25,0.16402696160987046
0.1,0.0510249264,800057,0.21391940460738393,25,0.16469120175592167
0.1,0.03487509509,800058,0.20797091054332797,25,0.15944517297912181
0.1,0.03202207048,800059,0.20721229647835168,25,0.15870183339023197
0.1,0.007325868558,800060,0.20463611102275869,25,0.15485149458841327
0.1,0.02458961247,800061,0.20330195327967263,25,0.15706122724793783
0.1,0.02127135859,800062,0.20503788771225803,25,0.15644478479886115
0.1,0.0142091091,800063,0.20462167458070232,25,0.15544295000069008
0.1,0.03250977608,800064,0.20761862215426785,25,0.15882651622844474
0.1,0.07151424191,800065,0.2229988809070188,25,0.17358654329632581
0.1,0.04808169009,800066,0.21184408834673554,25,0.16360782090340659
0.1,0.02517246374,800067,0.20505957220709467,25,0.15716317096148061
0.1,0.01260111688,800068,0.20354845639447428,25,0.15526704993216214
0.1,0.00726589075,800069,0.20118561318912198,25,0.15485059583973282
0.1,0.0170643507,800070,0.20225677169152737,25,0.15580905677827483
0.1,0.0387340239,800071,0.20826278869505133,25,0.16054076417605953
0.1,0.06608102918,800072,0.21976241412371283,25,0.17101468953091867
0.1,0.06640764383,800073,0.21967891192179953,25,0.17116512823997174
0.1,0.05343718018,800074,0.21382822658344081,25,0.16562012167340631
0.1,0.078149546,800075,0.22419553449768256,25,0.17692613405076885
0.1,0.03393245339,800076,0.20759081074795238,25,0.15919240488171374
0.1,0.0652103708,800077,0.21921239107235821,25,0.17061746108389339
0.1,0.03837018451,800078,0.20865167328972409,25,0.16043123892815075
0.1,0.01833772262,800079,0.20374916826416511,25,0.15597999521735201
0.1,0.02095071735,800080,0.20509799719583485,25,0.15639118100177207
0.1,0.02383549377,800081,0.20470336686776483,25,0.1569036267138475
0.1,0.08211141684,800082,0.22770150429273103,25,0.17899021943660107
0.1,0.01187032729,800083,0.2039969770088543,25,0.15519795915557244
0.1,0.04636784315,800084,0.21130562860590013,25,0.16300348150799843
0.1,0.02642177633,800085,0.20625218463869741,25,0.15741843976071659
0.1,0.03737867851,800086,0.20713509503406427,25,0.16014960908799228
0.1,0.0188835136,800087,0.20270064203228461,25,0.15606941283762693
0.1,0.06317543354,800088,0.21856428274487205,25,0.16969762779045386
0.1,0.05225432015,800089,0.21416195963267726,25,0.16515857129527681
0.1,0.05212398997,800090,0.21330567574494524,25,0.16510997279898992
0.1,0.04284405194,800091,0.2105018525192151,25,0.16181773618488923
0.1,0.009590049731,800092,0.2037554412645842,25,0.15499875994783857
0.1,0.03196449954,800093,0.20793817272332785,25,0.15869016233987299
0.1,0.0155398446,800094,0.2037533847737367,25,0.15559926559007098
0.1,0.0253371919,800095,0.20653739202354476,25,0.1571986636080657
0.1,0.02310069668,800096,0.2046291829516774,25,0.1567673756745816
0.1,0.03539712637,800097,0.20983227529440635,25,0.15959752987837347
0.1,0.03183508921,800098,0.20778145719434737,25,0.15865760305092286
0.1,0.01186954104,800099,0.2030483077100933,25,0.15519640385311653
