sigma_s,r_d,seed,w_best,iterations,best_f
0.1,0.0387340239,800071,0.20900032320171141,16,0.16052702245866798
0.1,0.06608102918,800072,0.21990386284020755,17,0.17100369626606376
0.1,0.06640764383,800073,0.22034711509307214,16,0.17115375310145742
0.1,0.05343718018,800074,0.21470178988884014,15,0.16560966652291503
0.1,0.078149546,800075,0.22633455695989491,15,0.17690395397120626
0.1,0.03393245339,800076,0.2075830226760764,14,0.15918014890285143
0.1,0.0652103708,800077,0.21967645217835191,15,0.17060381309002412
0.1,0.03837018451,800078,0.20941415975702923,15,0.16042169882765972
0.1,0.01833772262,800079,0.20439716713065992,16,0.15596967300734271
0.1,0.02095071735,800080,0.20471417749556567,15,0.15637743630373618
0.1,0.02383549377,800081,0.20493345548563049,13,0.15689113886906206
0.1,0.08211141684,800082,0.22858686082588606,15,0.17897740175981891
0.1,0.01187032729,800083,0.20309716355759425,15,0.15518462852849135
0.1,0.04636784315,800084,0.21173422610136899,15,0.16299231880520981
0.1,0.02642177633,800085,0.20558180721897579,15,0.15740648769247359
0.1,0.03737867851,800086,0.20878459396572141,15,0.16013356643034649
0.1,0.0188835136,800087,0.20436387889839869,14,0.15604948968783033
0.1,0.06317543354,800088,0.21925231149662394,14,0.16968794662274547
0.1,0.05225432015,800089,0.21418991630436543,15,0.16515038869961771
0.1,0.05212398997,800090,0.21364286997899162,15,0.16509719478435125
0.1,0.04284405194,800091,0.21027275001486498,14,0.16180582652085479
0.1,0.009590049731,800092,0.20312799140056551,16,0.15498578825129786
0.1,0.03196449954,800093,0.20683167723382737,15,0.15867675650069937
0.1,0.0155398446,800094,0.20312174199920063,14,0.15558900538957443
0.1,0.0253371919,800095,0.20530662069966824,16,0.15718334821593505
0.1,0.02310069668,800096,0.20498365880331712,15,0.15675528577905851
0.1,0.03539712637,800097,0.20815520656824318,15,0.15957616175206191
0.1,0.03183508921,800098,0.20683000455745174,14,0.15864438836821318
0.1,0.01186954104,800099,0.20342257671261516,14,0.15518304781038517
