regime,sigma_s,xi,snr_db,K,A0,z,admissible,max_abs_ak,eta_f64,first_omitted,Pe_series
moderate,0.2,1.266,26,10,1.949829e-02,11.4506,0,6.461017e+02,1.434634e-13,2.462907e-01,6.054490e-01
moderate,0.2,1.266,26,20,1.949829e-02,11.4506,0,6.461017e+02,1.434634e-13,1.187340e-10,4.135434e-01
moderate,0.2,1.266,28,5,1.949829e-02,9.0956,0,2.509913e+02,5.573126e-14,2.701983e+01,1.997315e+01
moderate,0.2,1.266,28,10,1.949829e-02,9.0956,0,2.509913e+02,5.573126e-14,1.384994e-02,4.063450e-01
moderate,0.2,1.266,28,20,1.949829e-02,9.0956,0,2.509913e+02,5.573126e-14,6.676903e-13,3.952713e-01
moderate,0.2,1.266,30,5,1.949829e-02,7.2249,0,1.140115e+02,2.531565e-14,4.804881e+00,3.968957e+00
moderate,0.2,1.266,30,10,1.949829e-02,7.2249,0,1.140115e+02,2.531565e-14,7.788394e-04,3.751047e-01
moderate,0.2,1.266,30,20,1.949829e-02,7.2249,1,1.140115e+02,2.531565e-14,3.754698e-15,3.744672e-01
moderate,0.2,1.266,32,5,1.949829e-02,5.7389,0,6.017490e+01,1.336151e-14,8.544421e-01,1.009534e+00
moderate,0.2,1.266,32,10,1.949829e-02,5.7389,0,6.017490e+01,1.336151e-14,4.379736e-05,3.513257e-01
moderate,0.2,1.266,32,20,1.949829e-02,5.7389,1,6.017490e+01,1.336151e-14,2.111422e-17,3.512890e-01
moderate,0.2,1.266,34,5,1.949829e-02,4.5586,0,4.155289e+01,9.226595e-15,1.519437e-01,4.462978e-01
moderate,0.2,1.266,34,10,1.949829e-02,4.5586,0,4.155289e+01,9.226595e-15,2.462907e-06,3.260552e-01
moderate,0.2,1.266,34,20,1.949829e-02,4.5586,1,4.155289e+01,9.226595e-15,1.187340e-19,3.260531e-01
moderate,0.2,1.266,36,5,1.949829e-02,3.6210,0,2.941719e+01,6.531929e-15,2.701983e-02,3.211361e-01
moderate,0.2,1.266,36,10,1.949829e-02,3.6210,0,2.941719e+01,6.531929e-15,1.384994e-07,2.992220e-01
moderate,0.2,1.266,36,20,1.949829e-02,3.6210,1,2.941719e+01,6.531929e-15,6.676903e-22,2.992219e-01
moderate,0.2,1.266,38,5,1.949829e-02,2.8763,0,2.082578e+01,4.624251e-15,4.804881e-03,2.753573e-01
moderate,0.2,1.266,38,10,1.949829e-02,2.8763,0,2.082578e+01,4.624251e-15,7.788394e-09,2.713723e-01
moderate,0.2,1.266,38,20,1.949829e-02,2.8763,1,2.082578e+01,4.624251e-15,3.754698e-24,2.713723e-01
moderate,0.2,1.266,40,5,1.949829e-02,2.2847,0,1.474352e+01,3.273719e-15,8.544421e-04,2.438715e-01
moderate,0.2,1.266,40,10,1.949829e-02,2.2847,0,1.474352e+01,3.273719e-15,4.379736e-10,2.431484e-01
moderate,0.2,1.266,40,20,1.949829e-02,2.2847,1,1.474352e+01,3.273719e-15,2.111422e-26,2.431484e-01
moderate,0.2,1.266,42,5,1.949829e-02,1.8148,0,1.043761e+01,2.317616e-15,1.519437e-04,2.153376e-01
moderate,0.2,1.266,42,10,1.949829e-02,1.8148,1,1.043761e+01,2.317616e-15,2.462907e-11,2.152066e-01
moderate,0.2,1.266,42,20,1.949829e-02,1.8148,1,1.043761e+01,2.317616e-15,1.187340e-28,2.152066e-01
moderate,0.2,1.266,44,5,1.949829e-02,1.4415,0,7.389265e+00,1.640746e-15,2.701983e-05,1.881870e-01
moderate,0.2,1.266,44,10,1.949829e-02,1.4415,1,7.389265e+00,1.640746e-15,1.384994e-12,1.881633e-01
moderate,0.2,1.266,44,20,1.949829e-02,1.4415,1,7.389265e+00,1.640746e-15,6.676903e-31,1.881633e-01
moderate,0.2,1.266,46,5,1.949829e-02,1.1451,0,5.231199e+00,1.161559e-15,4.804881e-06,1.625548e-01
moderate,0.2,1.266,46,10,1.949829e-02,1.1451,1,5.231199e+00,1.161559e-15,7.788394e-14,1.625505e-01
moderate,0.2,1.266,46,20,1.949829e-02,1.1451,1,5.231199e+00,1.161559e-15,3.754698e-33,1.625505e-01
moderate,0.2,1.266,48,5,1.949829e-02,0.9096,0,3.703405e+00,8.223211e-16,8.544421e-07,1.387872e-01
moderate,0.2,1.266,48,10,1.949829e-02,0.9096,1,3.703405e+00,8.223211e-16,4.379736e-15,1.387864e-01
moderate,0.2,1.266,48,20,1.949829e-02,0.9096,1,3.703405e+00,8.223211e-16,2.111422e-35,1.387864e-01
moderate,0.2,1.266,50,5,1.949829e-02,0.7225,0,2.621810e+00,5.821588e-16,1.519437e-07,1.171610e-01
moderate,0.2,1.266,50,10,1.949829e-02,0.7225,1,2.621810e+00,5.821588e-16,2.462907e-16,1.171609e-01
moderate,0.2,1.266,50,20,1.949829e-02,0.7225,1,2.621810e+00,5.821588e-16,1.187340e-37,1.171609e-01
moderate,0.2,1.548,20,5,1.304110e-02,34.1595,0,1.047176e+06,2.325198e-10,1.047176e+06,5.477478e+05
moderate,0.2,1.548,20,10,1.304110e-02,34.1595,0,1.073632e+06,2.383942e-10,3.407896e+05,2.272540e+05
moderate,0.2,1.548,20,20,1.304110e-02,34.1595,0,1.073632e+06,2.383942e-10,8.839182e+00,7.190004e+00
moderate,0.2,1.548,22,5,1.304110e-02,27.1338,0,1.695266e+05,3.764247e-11,1.695266e+05,1.021748e+05
moderate,0.2,1.548,22,10,1.304110e-02,27.1338,0,1.695266e+05,3.764247e-11,1.916400e+04,1.327460e+04
moderate,0.2,1.548,22,20,1.304110e-02,27.1338,0,1.695266e+05,3.764247e-11,4.970637e-02,4.939174e-01
moderate,0.2,1.548,24,5,1.304110e-02,21.5532,0,3.471746e+04,7.708825e-12,3.014657e+04,1.900443e+04
moderate,0.2,1.548,24,10,1.304110e-02,21.5532,0,3.471746e+04,7.708825e-12,1.077671e+03,7.736715e+02
moderate,0.2,1.548,24,20,1.304110e-02,21.5532,0,3.471746e+04,7.708825e-12,2.795195e-04,4.443622e-01
moderate,0.2,1.548,26,5,1.304110e-02,17.1203,0,1.166731e+04,2.590663e-12,5.360902e+03,3.524889e+03
moderate,0.2,1.548,26,10,1.304110e-02,17.1203,0,1.166731e+04,2.590663e-12,6.060190e+01,4.535166e+01
moderate,0.2,1.548,26,20,1.304110e-02,17.1203,0,1.166731e+04,2.590663e-12,1.571853e-06,4.309870e-01
moderate,0.2,1.548,28,5,1.304110e-02,13.5991,0,6.561010e+03,1.456837e-12,9.533182e+02,6.521922e+02
moderate,0.2,1.548,28,10,1.304110e-02,13.5991,0,6.561010e+03,1.456837e-12,3.407896e+00,3.018272e+00
moderate,0.2,1.548,28,20,1.304110e-02,13.5991,0,6.561010e+03,1.456837e-12,8.839182e-09,4.153311e-01
moderate,0.2,1.548,30,5,1.304110e-02,10.8022,0,3.689527e+03,8.192396e-13,1.695266e+02,1.205922e+02
moderate,0.2,1.548,30,10,1.304110e-02,10.8022,0,3.689527e+03,8.192396e-13,1.916400e-01,5.474698e-01
moderate,0.2,1.548,30,20,1.304110e-02,10.8022,0,3.689527e+03,8.192396e-13,4.970637e-11,3.970144e-01
moderate,0.2,1.548,32,5,1.304110e-02,8.5805,0,2.074774e+03,4.606923e-13,3.014657e+01,2.248088e+01
moderate,0.2,1.548,32,10,1.304110e-02,8.5805,0,2.074774e+03,4.606923e-13,1.077671e-02,3.846775e-01
moderate,0.2,1.548,32,20,1.304110e-02,8.5805,0,2.074774e+03,4.606923e-13,2.795195e-13,3.760014e-01
moderate,0.2,1.548,34,5,1.304110e-02,6.8157,0,1.166731e+03,2.590663e-13,5.360902e+00,4.406952e+00
moderate,0.2,1.548,34,10,1.304110e-02,6.8157,0,1.166731e+03,2.590663e-13,6.060190e-04,3.529167e-01
moderate,0.2,1.548,34,20,1.304110e-02,6.8157,1,1.166731e+03,2.590663e-13,1.571853e-15,3.524175e-01
moderate,0.2,1.548,36,5,1.304110e-02,5.4139,0,6.561010e+02,1.456837e-13,9.533182e-01,1.068373e+00
moderate,0.2,1.548,36,10,1.304110e-02,5.4139,0,6.561010e+02,1.456837e-13,3.407896e-05,3.265947e-01
moderate,0.2,1.548,36,20,1.304110e-02,5.4139,1,6.561010e+02,1.456837e-13,8.839182e-18,3.265660e-01
moderate,0.2,1.548,38,5,1.304110e-02,4.3004,0,3.689527e+02,8.192396e-14,1.695266e-01,4.343135e-01
moderate,0.2,1.548,38,10,1.304110e-02,4.3004,0,3.689527e+02,8.192396e-14,1.916400e-06,2.989242e-01
moderate,0.2,1.548,38,20,1.304110e-02,4.3004,1,3.689527e+02,8.192396e-14,4.970637e-20,2.989225e-01
moderate,0.2,1.548,40,5,1.304110e-02,3.4159,0,2.074774e+02,4.606923e-14,3.014657e-02,2.947586e-01
moderate,0.2,1.548,40,10,1.304110e-02,3.4159,0,2.074774e+02,4.606923e-14,1.077671e-07,2.701045e-01
moderate,0.2,1.548,40,20,1.304110e-02,3.4159,1,2.074774e+02,4.606923e-14,2.795195e-22,2.701044e-01
moderate,0.2,1.548,42,5,1.304110e-02,2.7134,0,1.166731e+02,2.590663e-14,5.360902e-03,2.452990e-01
moderate,0.2,1.548,42,10,1.304110e-02,2.7134,0,1.166731e+02,2.590663e-14,6.060190e-09,2.408193e-01
moderate,0.2,1.548,42,20,1.304110e-02,2.7134,1,1.166731e+02,2.590663e-14,1.571853e-24,2.408193e-01
moderate,0.2,1.548,44,5,1.304110e-02,2.1553,0,6.561010e+01,1.456837e-14,9.533182e-04,2.126142e-01
moderate,0.2,1.548,44,10,1.304110e-02,2.1553,0,6.561010e+01,1.456837e-14,3.407896e-10,2.118018e-01
moderate,0.2,1.548,44,20,1.304110e-02,2.1553,1,6.561010e+01,1.456837e-14,8.839182e-27,2.118018e-01
moderate,0.2,1.548,46,5,1.304110e-02,1.7120,0,3.689527e+01,8.192396e-15,1.695266e-04,1.838961e-01
moderate,0.2,1.548,46,10,1.304110e-02,1.7120,1,3.689527e+01,8.192396e-15,1.916400e-11,1.837491e-01
moderate,0.2,1.548,46,20,1.304110e-02,1.7120,1,3.689527e+01,8.192396e-15,4.970637e-29,1.837491e-01
moderate,0.2,1.548,48,5,1.304110e-02,1.3599,0,2.074774e+01,4.606923e-15,3.014657e-05,1.572918e-01
moderate,0.2,1.548,48,10,1.304110e-02,1.3599,1,2.074774e+01,4.606923e-15,1.077671e-12,1.572652e-01
moderate,0.2,1.548,48,20,1.304110e-02,1.3599,1,2.074774e+01,4.606923e-15,2.795195e-31,1.572652e-01
moderate,0.2,1.548,50,5,1.304110e-02,1.0802,0,1.166731e+01,2.590663e-15,5.360902e-06,1.328278e-01
moderate,0.2,1.548,50,10,1.304110e-02,1.0802,1,1.166731e+01,2.590663e-15,6.060190e-14,1.328230e-01
moderate,0.2,1.548,50,20,1.304110e-02,1.0802,1,1.166731e+01,2.590663e-15,1.571853e-33,1.328230e-01
moderate,0.2,1.967,20,5,8.076880e-03,55.1546,0,1.104539e+08,2.452569e-08,1.104539e+08,4.130565e+07
moderate,0.2,1.967,20,10,8.076880e-03,55.1546,0,2.673823e+08,5.937079e-08,2.569564e+08,1.574180e+08
moderate,0.2,1.967,20,20,8.076880e-03,55.1546,0,2.673823e+08,5.937079e-08,7.397917e+05,5.274176e+05
moderate,0.2,1.967,22,5,8.076880e-03,43.8109,0,1.710728e+07,3.798580e-09,1.710728e+07,7.742600e+06
moderate,0.2,1.967,22,10,8.076880e-03,43.8109,0,2.222809e+07,4.935628e-09,1.444972e+07,9.247296e+06
moderate,0.2,1.967,22,20,8.076880e-03,43.8109,0,2.222809e+07,4.935628e-09,4.160155e+03,3.065704e+03
moderate,0.2,1.967,24,5,8.076880e-03,34.8002,0,2.649605e+06,5.883304e-10,2.649605e+06,1.447197e+06
moderate,0.2,1.967,24,10,8.076880e-03,34.8002,0,2.675771e+06,5.941406e-10,8.125674e+05,5.416742e+05
moderate,0.2,1.967,24,20,8.076880e-03,34.8002,0,2.675771e+06,5.941406e-10,2.339427e+01,1.822879e+01
moderate,0.2,1.967,26,5,8.076880e-03,27.6428,0,6.192559e+05,1.375024e-10,4.422863e+05,2.697240e+05
moderate,0.2,1.967,26,10,8.076880e-03,27.6428,0,6.192559e+05,1.375024e-10,4.569402e+04,3.164074e+04
moderate,0.2,1.967,26,20,8.076880e-03,27.6428,0,6.192559e+05,1.375024e-10,1.315556e-01,5.531439e-01
moderate,0.2,1.967,28,5,8.076880e-03,21.9574,0,2.409185e+05,5.349465e-11,7.865086e+04,5.012587e+04
moderate,0.2,1.967,28,10,8.076880e-03,21.9574,0,2.409185e+05,5.349465e-11,2.569564e+03,1.843536e+03
moderate,0.2,1.967,28,20,8.076880e-03,21.9574,0,2.409185e+05,5.349465e-11,7.397917e-04,4.390407e-01
moderate,0.2,1.967,30,5,8.076880e-03,17.4414,0,9.372817e+04,2.081183e-11,1.398632e+04,9.289054e+03
moderate,0.2,1.967,30,10,8.076880e-03,17.4414,0,9.372817e+04,2.081183e-11,1.444972e+02,1.075008e+02
moderate,0.2,1.967,30,20,8.076880e-03,17.4414,0,9.372817e+04,2.081183e-11,4.160155e-06,4.240692e-01
moderate,0.2,1.967,32,5,8.076880e-03,13.8542,0,3.646449e+04,8.096743e-12,2.487159e+03,1.716795e+03
moderate,0.2,1.967,32,10,8.076880e-03,13.8542,0,3.646449e+04,8.096743e-12,8.125674e+00,6.611718e+00
moderate,0.2,1.967,32,20,8.076880e-03,13.8542,0,3.646449e+04,8.096743e-12,2.339427e-08,4.070194e-01
moderate,0.2,1.967,34,5,8.076880e-03,11.0048,0,1.418633e+04,3.149999e-12,4.422863e+02,3.166688e+02
moderate,0.2,1.967,34,10,8.076880e-03,11.0048,0,1.418633e+04,3.149999e-12,4.569402e-01,7.458319e-01
moderate,0.2,1.967,34,20,8.076880e-03,11.0048,0,1.418633e+04,3.149999e-12,1.315556e-10,3.871811e-01
moderate,0.2,1.967,36,5,8.076880e-03,8.7414,0,5.519124e+03,1.225492e-12,7.865086e+01,5.848924e+01
moderate,0.2,1.967,36,10,8.076880e-03,8.7414,0,5.519124e+03,1.225492e-12,2.569564e-02,3.852547e-01
moderate,0.2,1.967,36,20,8.076880e-03,8.7414,0,5.519124e+03,1.225492e-12,7.397917e-13,3.645723e-01
moderate,0.2,1.967,38,5,8.076880e-03,6.9436,0,2.147188e+03,4.767716e-13,1.398632e+01,1.099346e+01
moderate,0.2,1.967,38,10,8.076880e-03,6.9436,0,2.147188e+03,4.767716e-13,1.444972e-03,3.405874e-01
moderate,0.2,1.967,38,20,8.076880e-03,6.9436,1,2.147188e+03,4.767716e-13,4.160155e-15,3.393974e-01
moderate,0.2,1.967,40,5,8.076880e-03,5.5155,0,8.353532e+02,1.854857e-13,2.487159e+00,2.260033e+00
moderate,0.2,1.967,40,10,8.076880e-03,5.5155,0,8.353532e+02,1.854857e-13,8.125674e-05,3.121237e-01
moderate,0.2,1.967,40,20,8.076880e-03,5.5155,1,8.353532e+02,1.854857e-13,2.339427e-17,3.120554e-01
moderate,0.2,1.967,42,5,8.076880e-03,4.3811,0,3.249901e+02,7.216230e-14,4.422863e-01,6.384435e-01
moderate,0.2,1.967,42,10,8.076880e-03,4.3811,0,3.249901e+02,7.216230e-14,4.569402e-06,2.831280e-01
moderate,0.2,1.967,42,20,8.076880e-03,4.3811,1,3.249901e+02,7.216230e-14,1.315556e-19,2.831241e-01
moderate,0.2,1.967,44,5,8.076880e-03,3.4800,0,1.264358e+02,2.807439e-14,7.865086e-02,3.179823e-01
moderate,0.2,1.967,44,10,8.076880e-03,3.4800,0,1.264358e+02,2.807439e-14,2.569564e-07,2.533167e-01
moderate,0.2,1.967,44,20,8.076880e-03,3.4800,1,1.264358e+02,2.807439e-14,7.397917e-22,2.533164e-01
moderate,0.2,1.967,46,5,8.076880e-03,2.7643,0,4.918924e+01,1.092221e-14,1.398632e-02,2.351589e-01
moderate,0.2,1.967,46,10,8.076880e-03,2.7643,0,4.918924e+01,1.092221e-14,1.444972e-08,2.234151e-01
moderate,0.2,1.967,46,20,8.076880e-03,2.7643,1,4.918924e+01,1.092221e-14,4.160155e-24,2.234151e-01
moderate,0.2,1.967,48,5,8.076880e-03,2.1957,0,2.152915e+01,4.780431e-15,2.487159e-03,1.963275e-01
moderate,0.2,1.967,48,10,8.076880e-03,2.1957,0,2.152915e+01,4.780431e-15,8.125674e-10,1.941989e-01
moderate,0.2,1.967,48,20,8.076880e-03,2.1957,1,2.152915e+01,4.780431e-15,2.339427e-26,1.941989e-01
moderate,0.2,1.967,50,5,8.076880e-03,1.7441,0,9.616717e+00,2.135340e-15,4.422863e-04,1.667583e-01
moderate,0.2,1.967,50,10,8.076880e-03,1.7441,1,9.616717e+00,2.135340e-15,4.569402e-11,1.663732e-01
moderate,0.2,1.967,50,20,8.076880e-03,1.7441,1,9.616717e+00,2.135340e-15,1.315556e-28,1.663732e-01
moderate,0.2,2.511,20,5,4.956299e-03,89.8810,0,2.215963e+10,4.920426e-06,2.215963e+10,8.071594e+09
moderate,0.2,2.511,20,10,4.956299e-03,89.8810,0,3.147347e+11,6.988514e-05,3.147347e+11,1.459676e+11
moderate,0.2,2.511,20,20,4.956299e-03,89.8810,0,4.649536e+11,1.032404e-04,8.203316e+10,5.412702e+10
moderate,0.2,2.511,22,5,4.956299e-03,71.3950,0,4.625181e+09,1.026996e-06,3.432120e+09,1.509467e+09
moderate,0.2,2.511,22,10,4.956299e-03,71.3950,0,1.541504e+10,3.422826e-06,1.541504e+10,8.621744e+09
moderate,0.2,2.511,22,20,4.956299e-03,71.3950,0,1.558940e+10,3.461541e-06,4.613064e+08,3.163569e+08
moderate,0.2,2.511,24,5,4.956299e-03,56.7111,0,1.035449e+09,2.299159e-07,5.315725e+08,2.815435e+08
moderate,0.2,2.511,24,10,4.956299e-03,56.7111,0,1.035449e+09,2.299159e-07,8.261236e+08,5.077988e+08
moderate,0.2,2.511,24,20,4.956299e-03,56.7111,0,1.035449e+09,2.299159e-07,2.594116e+06,1.843942e+06
moderate,0.2,2.511,26,5,4.956299e-03,45.0472,0,2.318082e+08,5.147175e-08,8.533480e+07,5.237390e+07
moderate,0.2,2.511,26,10,4.956299e-03,45.0472,0,2.318082e+08,5.147175e-08,4.645635e+07,2.982260e+07
moderate,0.2,2.511,26,20,4.956299e-03,45.0472,0,2.318082e+08,5.147175e-08,1.458779e+04,1.071947e+04
moderate,0.2,2.511,28,5,4.956299e-03,35.7823,0,5.189538e+07,1.152309e-08,1.517491e+07,9.716935e+06
moderate,0.2,2.511,28,10,4.956299e-03,35.7823,0,5.189538e+07,1.152309e-08,2.612432e+06,1.746487e+06
moderate,0.2,2.511,28,20,4.956299e-03,35.7823,0,5.189538e+07,1.152309e-08,8.203316e+01,6.260753e+01
moderate,0.2,2.511,30,5,4.956299e-03,28.4229,0,1.161793e+07,2.579699e-09,2.698523e+06,1.798016e+06
moderate,0.2,2.511,30,10,4.956299e-03,28.4229,0,1.161793e+07,2.579699e-09,1.469079e+05,1.019930e+05
moderate,0.2,2.511,30,20,4.956299e-03,28.4229,0,1.161793e+07,2.579699e-09,4.613064e-01,8.071258e-01
moderate,0.2,2.511,32,5,4.956299e-03,22.5771,0,2.600930e+06,5.775226e-10,4.798728e+05,3.318335e+05
moderate,0.2,2.511,32,10,4.956299e-03,22.5771,0,2.600930e+06,5.775226e-10,8.261236e+03,5.940362e+03
moderate,0.2,2.511,32,20,4.956299e-03,22.5771,0,2.600930e+06,5.775226e-10,2.594116e-03,4.371841e-01
moderate,0.2,2.511,34,5,4.956299e-03,17.9336,0,5.822758e+05,1.292912e-10,8.533480e+04,6.108445e+04
moderate,0.2,2.511,34,10,4.956299e-03,17.9336,0,5.822758e+05,1.292912e-10,4.645635e+02,3.454343e+02
moderate,0.2,2.511,34,20,4.956299e-03,17.9336,0,5.822758e+05,1.292912e-10,1.458779e-05,4.200318e-01
moderate,0.2,2.511,36,5,4.956299e-03,14.2452,0,1.312295e+05,2.913880e-11,1.517491e+04,1.121656e+04
moderate,0.2,2.511,36,10,4.956299e-03,14.2452,0,1.312295e+05,2.913880e-11,2.612432e+01,2.039054e+01
moderate,0.2,2.511,36,20,4.956299e-03,14.2452,0,1.312295e+05,2.913880e-11,8.203316e-08,4.021821e-01
moderate,0.2,2.511,38,5,4.956299e-03,11.3154,0,3.221302e+04,7.152727e-12,2.698523e+03,2.054861e+03
moderate,0.2,2.511,38,10,4.956299e-03,11.3154,0,3.221302e+04,7.152727e-12,1.469079e+00,1.536668e+00
moderate,0.2,2.511,38,20,4.956299e-03,11.3154,0,3.221302e+04,7.152727e-12,4.613064e-10,3.814931e-01
moderate,0.2,2.511,40,5,4.956299e-03,8.9881,0,7.907358e+03,1.755786e-12,4.798728e+02,3.757972e+02
moderate,0.2,2.511,40,10,4.956299e-03,8.9881,0,7.907358e+03,1.755786e-12,8.261236e-02,4.246170e-01
moderate,0.2,2.511,40,20,4.956299e-03,8.9881,0,7.907358e+03,1.755786e-12,2.594116e-12,3.580130e-01
moderate,0.2,2.511,42,5,4.956299e-03,7.1395,0,1.941026e+03,4.309944e-13,8.533480e+01,6.878628e+01
moderate,0.2,2.511,42,10,4.956299e-03,7.1395,0,1.941026e+03,4.309944e-13,4.645635e-03,3.358287e-01
moderate,0.2,2.511,42,20,4.956299e-03,7.1395,1,1.941026e+03,4.309944e-13,1.458779e-14,3.319970e-01
moderate,0.2,2.511,44,5,4.956299e-03,5.6711,0,4.764655e+02,1.057966e-13,1.517491e+01,1.275857e+01
moderate,0.2,2.511,44,10,4.956299e-03,5.6711,0,4.764655e+02,1.057966e-13,2.612432e-04,3.041233e-01
moderate,0.2,2.511,44,20,4.956299e-03,5.6711,1,4.764655e+02,1.057966e-13,8.203316e-17,3.039033e-01
moderate,0.2,2.511,46,5,4.956299e-03,4.5047,0,1.169584e+02,2.596998e-14,2.698523e+00,2.535808e+00
moderate,0.2,2.511,46,10,4.956299e-03,4.5047,0,1.169584e+02,2.596998e-14,1.469079e-05,2.743813e-01
moderate,0.2,2.511,46,20,4.956299e-03,4.5047,1,1.169584e+02,2.596998e-14,4.613064e-19,2.743687e-01
moderate,0.2,2.511,48,5,4.956299e-03,3.5782,0,2.870988e+01,6.374875e-15,4.798728e-01,6.539926e-01
moderate,0.2,2.511,48,10,4.956299e-03,3.5782,0,2.870988e+01,6.374875e-15,8.261236e-07,2.441568e-01
moderate,0.2,2.511,48,20,4.956299e-03,3.5782,1,2.870988e+01,6.374875e-15,2.594116e-21,2.441561e-01
moderate,0.2,2.511,50,5,4.956299e-03,2.8423,0,1.162047e+01,2.580263e-15,8.533480e-02,2.882235e-01
moderate,0.2,2.511,50,10,4.956299e-03,2.8423,0,1.162047e+01,2.580263e-15,4.645635e-08,2.140818e-01
moderate,0.2,2.511,50,20,4.956299e-03,2.8423,1,1.162047e+01,2.580263e-15,1.458779e-23,2.140817e-01
moderate,0.2,3.104,20,5,3.243448e-03,137.3468,0,1.228317e+12,2.727411e-04,1.228317e+12,-1.401421e+14
moderate,0.2,3.104,20,10,3.243448e-03,137.3468,0,2.437371e+14,5.412051e-02,2.437371e+14,9.158953e+13
moderate,0.2,3.104,20,20,3.243448e-03,137.3468,0,2.359872e+15,5.239969e-01,2.195268e+15,1.343382e+15
moderate,0.2,3.104,22,5,3.243448e-03,109.0984,0,1.902438e+11,4.224260e-05,1.902438e+11,-1.525214e+13
moderate,0.2,3.104,22,10,3.243448e-03,109.0984,0,1.323584e+13,2.938947e-03,1.193773e+13,5.424119e+12
moderate,0.2,3.104,22,20,3.243448e-03,109.0984,0,2.710517e+13,6.018556e-03,1.234490e+13,7.890919e+12
moderate,0.2,3.104,24,5,3.243448e-03,86.6600,0,2.946527e+10,6.542604e-06,2.946527e+10,-1.660636e+12
moderate,0.2,3.104,24,10,3.243448e-03,86.6600,0,1.485086e+12,3.297552e-04,5.846846e+11,3.203290e+11
moderate,0.2,3.104,24,20,3.243448e-03,86.6600,0,1.485086e+12,3.297552e-04,6.942046e+10,4.621968e+10
moderate,0.2,3.104,26,5,3.243448e-03,68.8365,0,4.563630e+09,1.013329e-06,4.563630e+09,-1.809389e+11
moderate,0.2,3.104,26,10,3.243448e-03,68.8365,0,1.666293e+11,3.699915e-05,3.075790e+10,1.886416e+10
moderate,0.2,3.104,26,20,3.243448e-03,68.8365,0,1.666293e+11,3.699915e-05,3.903800e+08,2.699694e+08
moderate,0.2,3.104,28,5,3.243448e-03,54.6788,0,7.068226e+08,1.569461e-07,7.068226e+08,-1.973924e+10
moderate,0.2,3.104,28,10,3.243448e-03,54.6788,0,1.869612e+10,4.151372e-06,1.729644e+09,1.107776e+09
moderate,0.2,3.104,28,20,3.243448e-03,54.6788,0,1.869612e+10,4.151372e-06,2.195268e+06,1.572590e+06
moderate,0.2,3.104,30,5,3.243448e-03,43.4329,0,1.094739e+08,2.430808e-08,1.094739e+08,-2.158026e+09
moderate,0.2,3.104,30,10,3.243448e-03,43.4329,0,2.097739e+09,4.657917e-07,9.726502e+07,6.487054e+07
moderate,0.2,3.104,30,20,3.243448e-03,43.4329,0,2.097739e+09,4.657917e-07,1.234490e+04,9.136598e+03
moderate,0.2,3.104,32,5,3.243448e-03,34.5000,0,1.695549e+07,3.764876e-09,1.695549e+07,-2.367887e+08
moderate,0.2,3.104,32,10,3.243448e-03,34.5000,0,2.353702e+08,5.226268e-08,5.469614e+06,3.788273e+06
moderate,0.2,3.104,32,20,3.243448e-03,34.5000,0,2.353702e+08,5.226268e-08,6.942046e+01,5.339579e+01
moderate,0.2,3.104,34,5,3.243448e-03,27.4043,0,2.626095e+06,5.831102e-10,2.626095e+06,-2.614096e+07
moderate,0.2,3.104,34,10,3.243448e-03,27.4043,0,2.640897e+07,5.863969e-09,3.075790e+05,2.206269e+05
moderate,0.2,3.104,34,20,3.243448e-03,27.4043,0,2.640897e+07,5.863969e-09,3.903800e-01,7.492992e-01
moderate,0.2,3.104,36,5,3.243448e-03,21.7680,0,4.067339e+05,9.031308e-11,4.067339e+05,-2.915291e+06
moderate,0.2,3.104,36,10,3.243448e-03,21.7680,0,2.963135e+06,6.579482e-10,1.729644e+04,1.281575e+04
moderate,0.2,3.104,36,20,3.243448e-03,21.7680,0,2.963135e+06,6.579482e-10,2.195268e-03,4.315438e-01
moderate,0.2,3.104,38,5,3.243448e-03,17.2909,0,6.299563e+04,1.398784e-11,6.299563e+04,-3.304865e+05
moderate,0.2,3.104,38,10,3.243448e-03,17.2909,0,3.324692e+05,7.382300e-11,9.726502e+02,7.429117e+02
moderate,0.2,3.104,38,20,3.243448e-03,17.2909,0,3.324692e+05,7.382300e-11,1.234490e-05,4.136624e-01
moderate,0.2,3.104,40,5,3.243448e-03,13.7347,0,9.957877e+03,2.211093e-12,9.871166e+03,-3.843229e+04
moderate,0.2,3.104,40,10,3.243448e-03,13.7347,0,3.730366e+04,8.283077e-12,5.469614e+01,4.330886e+01
moderate,0.2,3.104,40,20,3.243448e-03,13.7347,0,3.730366e+04,8.283077e-12,6.942046e-08,3.947055e-01
moderate,0.2,3.104,42,5,3.243448e-03,10.9098,0,2.286351e+03,5.076718e-13,1.755369e+03,-4.640047e+03
moderate,0.2,3.104,42,10,3.243448e-03,10.9098,0,4.185540e+03,9.293765e-13,3.075790e+00,2.847429e+00
moderate,0.2,3.104,42,20,3.243448e-03,10.9098,0,4.185540e+03,9.293765e-13,3.903800e-10,3.728882e-01
moderate,0.2,3.104,44,5,3.243448e-03,8.6660,0,6.626444e+02,1.471366e-13,3.121537e+02,-5.893183e+02
moderate,0.2,3.104,44,10,3.243448e-03,8.6660,0,6.626444e+02,1.471366e-13,1.729644e-01,4.907048e-01
moderate,0.2,3.104,44,20,3.243448e-03,8.6660,0,6.626444e+02,1.471366e-13,2.195268e-12,3.483308e-01
